Date,Exercise,Type,Exercise Calories,Exercise Minutes,Sets,Reps Per Set,Pounds,Steps,Note
2023-07-03,Generic,Cardio,50.0,11,,,,,
2023-07-03,Samsung calorie adjustment,Cardio,223.0,1,,,,,
2023-07-04,Generic,Cardio,47.0,13,,,,,
2023-07-04,Generic,Cardio,52.0,11,,,,,
2023-07-04,Generic,Cardio,75.0,18,,,,,
2023-07-04,Generic,Cardio,71.0,16,,,,,
2023-07-04,Samsung calorie adjustment,Cardio,316.0,1,,,,,
2023-07-05,Generic,Cardio,75.0,17,,,,,
2023-07-05,Generic,Cardio,73.0,16,,,,,
2023-07-05,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-07-06,Generic,Cardio,71.0,17,,,,,
2023-07-06,Generic,Cardio,60.0,16,,,,,
2023-07-06,Samsung calorie adjustment,Cardio,231.0,1,,,,,
2023-07-07,Generic,Cardio,271.0,65,,,,,
2023-07-07,Samsung calorie adjustment,Cardio,165.0,1,,,,,
2023-07-08,Generic,Cardio,135.0,33,,,,,
2023-07-08,Generic,Cardio,128.0,30,,,,,
2023-07-08,Generic,Cardio,75.0,12,,,,,
2023-07-08,Generic,Cardio,129.0,30,,,,,
2023-07-08,Generic,Cardio,74.0,17,,,,,
2023-07-08,Samsung calorie adjustment,Cardio,352.0,1,,,,,
2023-07-09,Generic,Cardio,103.0,23,,,,,
2023-07-09,Generic,Cardio,140.0,33,,,,,
2023-07-09,Generic,Cardio,77.0,17,,,,,
2023-07-09,Generic,Cardio,70.0,14,,,,,
2023-07-09,Samsung calorie adjustment,Cardio,263.0,1,,,,,
2023-07-10,Generic,Cardio,73.0,16,,,,,
2023-07-10,Generic,Cardio,56.0,13,,,,,
2023-07-10,Samsung calorie adjustment,Cardio,93.0,1,,,,,
2023-07-11,Generic,Cardio,80.0,18,,,,,
2023-07-11,Generic,Cardio,68.0,16,,,,,
2023-07-11,Samsung calorie adjustment,Cardio,85.0,1,,,,,
2023-07-12,Generic,Cardio,266.0,61,,,,,
2023-07-12,Samsung calorie adjustment,Cardio,177.0,1,,,,,
2023-07-13,Generic,Cardio,74.0,17,,,,,
2023-07-13,Generic,Cardio,94.0,27,,,,,
2023-07-13,Samsung calorie adjustment,Cardio,72.0,1,,,,,
2023-07-14,Generic,Cardio,423.0,104,,,,,
2023-07-14,Generic,Cardio,123.0,31,,,,,
2023-07-14,Generic,Cardio,73.0,16,,,,,
2023-07-14,Generic,Cardio,72.0,15,,,,,
2023-07-14,Generic,Cardio,62.0,15,,,,,
2023-07-14,Samsung calorie adjustment,Cardio,390.0,1,,,,,
2023-07-15,Generic,Cardio,71.0,15,,,,,
2023-07-15,Samsung calorie adjustment,Cardio,401.0,1,,,,,
2023-07-16,Generic,Cardio,61.0,13,,,,,
2023-07-16,Generic,Cardio,65.0,17,,,,,
2023-07-16,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-07-17,Generic,Cardio,259.0,56,,,,,
2023-07-17,Samsung calorie adjustment,Cardio,182.0,1,,,,,
2023-07-18,Generic,Cardio,73.0,16,,,,,
2023-07-18,Generic,Cardio,61.0,14,,,,,
2023-07-18,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-07-19,Generic,Cardio,70.0,16,,,,,
2023-07-19,Generic,Cardio,70.0,15,,,,,
2023-07-19,Samsung calorie adjustment,Cardio,232.0,1,,,,,
2023-07-20,Generic,Cardio,73.0,16,,,,,
2023-07-20,Generic,Cardio,72.0,16,,,,,
2023-07-20,Samsung calorie adjustment,Cardio,229.0,1,,,,,
2023-07-21,Generic,Cardio,70.0,15,,,,,
2023-07-21,Generic,Cardio,73.0,17,,,,,
2023-07-21,Samsung calorie adjustment,Cardio,93.0,1,,,,,
2023-07-22,"""Softball or baseball, fast or slow pitch""",Cardio,269.0,45,,,,,
2023-07-22,Samsung calorie adjustment,Cardio,0.0,1,,,,,
2023-07-23,Generic,Cardio,78.0,19,,,,,
2023-07-23,Generic,Cardio,73.0,18,,,,,
2023-07-23,Samsung calorie adjustment,Cardio,78.0,1,,,,,
2023-07-24,Generic,Cardio,68.0,16,,,,,
2023-07-24,Generic,Cardio,66.0,14,,,,,
2023-07-24,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-07-25,Generic,Cardio,75.0,17,,,,,
2023-07-25,Generic,Cardio,73.0,19,,,,,
2023-07-25,Samsung calorie adjustment,Cardio,79.0,1,,,,,
2023-07-26,Generic,Cardio,40.0,10,,,,,
2023-07-26,Generic,Cardio,80.0,19,,,,,
2023-07-26,Generic,Cardio,63.0,14,,,,,
2023-07-26,Samsung calorie adjustment,Cardio,489.0,1,,,,,
2023-07-27,Generic,Cardio,52.0,13,,,,,
2023-07-27,Generic,Cardio,123.0,30,,,,,
2023-07-27,Samsung calorie adjustment,Cardio,490.0,1,,,,,
2023-07-28,Generic,Cardio,50.0,13,,,,,
2023-07-28,Generic,Cardio,45.0,11,,,,,
2023-07-28,Samsung calorie adjustment,Cardio,525.0,1,,,,,
2023-07-29,Samsung calorie adjustment,Cardio,289.0,1,,,,,
2023-07-30,Generic,Cardio,70.0,16,,,,,
2023-07-30,Samsung calorie adjustment,Cardio,117.0,1,,,,,
2023-07-31,Generic,Cardio,62.0,15,,,,,
2023-07-31,Generic,Cardio,53.0,11,,,,,
2023-07-31,Generic,Cardio,74.0,18,,,,,
2023-07-31,Generic,Cardio,62.0,14,,,,,
2023-07-31,Samsung calorie adjustment,Cardio,184.0,1,,,,,
2023-08-01,Generic,Cardio,143.0,36,,,,,
2023-08-01,Generic,Cardio,136.0,35,,,,,
2023-08-01,Generic,Cardio,136.0,33,,,,,
2023-08-01,Samsung calorie adjustment,Cardio,240.0,1,,,,,
2023-08-02,Generic,Cardio,77.0,16,,,,,
2023-08-02,Generic,Cardio,76.0,17,,,,,
2023-08-02,Samsung calorie adjustment,Cardio,87.0,1,,,,,
2023-08-03,Generic,Cardio,72.0,16,,,,,
2023-08-03,Generic,Cardio,71.0,15,,,,,
2023-08-03,Samsung calorie adjustment,Cardio,88.0,1,,,,,
2023-08-04,Generic,Cardio,73.0,17,,,,,
2023-08-04,Generic,Cardio,52.0,12,,,,,
2023-08-04,Samsung calorie adjustment,Cardio,96.0,1,,,,,
2023-08-05,Samsung calorie adjustment,Cardio,148.0,1,,,,,
2023-08-06,Generic,Cardio,92.0,21,,,,,
2023-08-06,Generic,Cardio,96.0,23,,,,,
2023-08-06,Generic,Cardio,70.0,17,,,,,
2023-08-06,Samsung calorie adjustment,Cardio,306.0,1,,,,,
2023-08-07,Generic,Cardio,72.0,18,,,,,
2023-08-07,Generic,Cardio,92.0,23,,,,,
2023-08-07,Samsung calorie adjustment,Cardio,74.0,1,,,,,
2023-08-08,Generic,Cardio,73.0,16,,,,,
2023-08-08,Generic,Cardio,64.0,14,,,,,
2023-08-08,Samsung calorie adjustment,Cardio,93.0,1,,,,,
2023-08-09,Generic,Cardio,67.0,17,,,,,
2023-08-09,Generic,Cardio,68.0,15,,,,,
2023-08-09,Samsung calorie adjustment,Cardio,230.0,1,,,,,
2023-08-10,Generic,Cardio,185.0,43,,,,,
2023-08-10,Generic,Cardio,88.0,18,,,,,
2023-08-10,Samsung calorie adjustment,Cardio,178.0,1,,,,,
2023-08-11,Generic,Cardio,71.0,18,,,,,
2023-08-11,Generic,Cardio,72.0,17,,,,,
2023-08-11,Samsung calorie adjustment,Cardio,86.0,1,,,,,
2023-08-12,Generic,Cardio,64.0,15,,,,,
2023-08-12,Samsung calorie adjustment,Cardio,258.0,1,,,,,
2023-08-13,Generic,Cardio,71.0,17,,,,,
2023-08-13,Samsung calorie adjustment,Cardio,114.0,1,,,,,
2023-08-14,Generic,Cardio,51.0,12,,,,,
2023-08-14,Generic,Cardio,55.0,12,,,,,
2023-08-14,Generic,Cardio,73.0,17,,,,,
2023-08-14,Generic,Cardio,64.0,14,,,,,
2023-08-14,Samsung calorie adjustment,Cardio,187.0,1,,,,,
2023-08-15,Generic,Cardio,203.0,48,,,,,
2023-08-15,Generic,Cardio,180.0,41,,,,,
2023-08-15,Samsung calorie adjustment,Cardio,257.0,1,,,,,
2023-08-16,Generic,Cardio,75.0,17,,,,,
2023-08-16,Generic,Cardio,63.0,14,,,,,
2023-08-16,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-08-17,Generic,Cardio,72.0,17,,,,,
2023-08-17,Generic,Cardio,70.0,16,,,,,
2023-08-17,Samsung calorie adjustment,Cardio,89.0,1,,,,,
2023-08-18,Generic,Cardio,64.0,14,,,,,
2023-08-18,Samsung calorie adjustment,Cardio,123.0,1,,,,,
2023-08-19,Generic,Cardio,71.0,16,,,,,
2023-08-19,Samsung calorie adjustment,Cardio,263.0,1,,,,,
2023-08-20,Generic,Cardio,66.0,17,,,,,
2023-08-20,Generic,Cardio,51.0,11,,,,,
2023-08-20,Generic,Cardio,229.0,52,,,,,
2023-08-20,Samsung calorie adjustment,Cardio,275.0,1,,,,,
2023-08-21,Generic,Cardio,53.0,13,,,,,
2023-08-21,Generic,Cardio,44.0,10,,,,,
2023-08-21,Generic,Cardio,74.0,17,,,,,
2023-08-21,Generic,Cardio,73.0,16,,,,,
2023-08-21,Samsung calorie adjustment,Cardio,183.0,1,,,,,
2023-08-22,Generic,Cardio,71.0,15,,,,,
2023-08-22,Generic,Cardio,71.0,16,,,,,
2023-08-22,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-08-23,Generic,Cardio,71.0,18,,,,,
2023-08-23,Generic,Cardio,77.0,19,,,,,
2023-08-23,Samsung calorie adjustment,Cardio,80.0,1,,,,,
2023-08-24,Generic,Cardio,71.0,17,,,,,
2023-08-24,Generic,Cardio,69.0,16,,,,,
2023-08-24,Samsung calorie adjustment,Cardio,89.0,1,,,,,
2023-08-25,Generic,Cardio,56.0,12,,,,,
2023-08-25,Generic,Cardio,73.0,16,,,,,
2023-08-25,Samsung calorie adjustment,Cardio,239.0,1,,,,,
2023-08-26,Generic,Cardio,140.0,33,,,,,
2023-08-26,Samsung calorie adjustment,Cardio,228.0,1,,,,,
2023-08-27,Generic,Cardio,69.0,16,,,,,
2023-08-27,Generic,Cardio,83.0,19,,,,,
2023-08-27,Samsung calorie adjustment,Cardio,85.0,1,,,,,
2023-08-28,Generic,Cardio,57.0,14,,,,,
2023-08-28,Generic,Cardio,52.0,10,,,,,
2023-08-28,Generic,Cardio,73.0,17,,,,,
2023-08-28,Generic,Cardio,64.0,14,,,,,
2023-08-28,Samsung calorie adjustment,Cardio,187.0,1,,,,,
2023-08-29,Generic,Cardio,72.0,16,,,,,
2023-08-29,Generic,Cardio,65.0,15,,,,,
2023-08-29,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-08-30,Generic,Cardio,74.0,18,,,,,
2023-08-30,Generic,Cardio,78.0,17,,,,,
2023-08-30,Samsung calorie adjustment,Cardio,85.0,1,,,,,
2023-08-31,Generic,Cardio,69.0,16,,,,,
2023-08-31,Generic,Cardio,67.0,14,,,,,
2023-08-31,Samsung calorie adjustment,Cardio,92.0,1,,,,,
2023-09-01,Generic,Cardio,92.0,26,,,,,
2023-09-01,Generic,Cardio,75.0,17,,,,,
2023-09-01,Samsung calorie adjustment,Cardio,207.0,1,,,,,
2023-09-02,Generic,Cardio,60.0,14,,,,,
2023-09-02,Samsung calorie adjustment,Cardio,262.0,1,,,,,
2023-09-03,Generic,Cardio,56.0,12,,,,,
2023-09-03,Generic,Cardio,56.0,15,,,,,
2023-09-03,Generic,Cardio,100.0,23,,,,,
2023-09-03,Generic,Cardio,54.0,11,,,,,
2023-09-03,Generic,Cardio,86.0,18,,,,,
2023-09-03,Generic,Cardio,50.0,12,,,,,
2023-09-03,Generic,Cardio,95.0,22,,,,,
2023-09-03,Generic,Cardio,48.0,10,,,,,
2023-09-03,Generic,Cardio,42.0,10,,,,,
2023-09-03,Generic,Cardio,84.0,19,,,,,
2023-09-03,Samsung calorie adjustment,Cardio,801.0,1,,,,,
2023-09-04,Generic,Cardio,84.0,18,,,,,
2023-09-04,Generic,Cardio,78.0,18,,,,,
2023-09-04,Generic,Cardio,67.0,14,,,,,
2023-09-04,Generic,Cardio,88.0,21,,,,,
2023-09-04,Generic,Cardio,73.0,18,,,,,
2023-09-04,Samsung calorie adjustment,Cardio,541.0,1,,,,,
2023-09-05,Samsung calorie adjustment,Cardio,147.0,1,,,,,
2023-09-06,Generic,Cardio,72.0,19,,,,,
2023-09-06,Samsung calorie adjustment,Cardio,115.0,1,,,,,
2023-09-07,Generic,Cardio,55.0,12,,,,,
2023-09-07,Samsung calorie adjustment,Cardio,124.0,1,,,,,
2023-09-08,Generic,Cardio,65.0,15,,,,,
2023-09-08,Generic,Cardio,72.0,16,,,,,
2023-09-08,Generic,Cardio,70.0,16,,,,,
2023-09-08,Samsung calorie adjustment,Cardio,0.0,1,,,,,
2023-09-09,Generic,Cardio,42.0,10,,,,,
2023-09-09,Generic,Cardio,57.0,15,,,,,
2023-09-09,Generic,Cardio,72.0,17,,,,,
2023-09-09,Generic,Cardio,75.0,17,,,,,
2023-09-09,Samsung calorie adjustment,Cardio,592.0,1,,,,,
2023-09-10,Generic,Cardio,66.0,14,,,,,
2023-09-10,Generic,Cardio,44.0,11,,,,,
2023-09-10,Samsung calorie adjustment,Cardio,382.0,1,,,,,
2023-09-11,Generic,Cardio,60.0,15,,,,,
2023-09-11,Generic,Cardio,55.0,11,,,,,
2023-09-11,Generic,Cardio,71.0,16,,,,,
2023-09-11,Samsung calorie adjustment,Cardio,218.0,1,,,,,
2023-12-24,Pickleball,Cardio,537.0,90,,,,,
2023-12-26,"""Tennis, singles""",Cardio,860.0,90,,,,,
2024-01-27,"""Softball or baseball, fast or slow pitch""",Cardio,1757.0,300,,,,,
2024-02-10,"""Softball or baseball, fast or slow pitch""",Cardio,2150.0,360,,,,,
2024-03-02,"""Softball or baseball, fast or slow pitch""",Cardio,2098.0,360,,,,,
2024-03-09,"""Softball or baseball, fast or slow pitch""",Cardio,2837.0,480,,,,,
2024-03-30,"""Softball or baseball, fast or slow pitch""",Cardio,2826.0,480,,,,,
2024-06-02,"""Tennis, singles""",Cardio,873.0,84,,,,,
2024-11-28,"""Tennis, singles""",Cardio,873.0,84,,,,,
