Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2021-04-13,Regular,2389.8,52.3,7.0,4.0,9.0,0.0,325.0,1455.0,1681.5,320.3,47.3,6.0,189.5,40.0,160.0,11.0,93.6,
2021-04-14,Regular,2698.7,88.5,17.0,4.9,4.7,0.0,733.8,1649.5,4929.1,322.3,44.0,10.7,172.5,94.2,407.6,17.0,115.9,
2021-04-15,Regular,2200.1,70.1,12.1,0.0,4.5,0.0,292.5,1387.5,1323.3,254.2,37.6,9.5,165.0,40.0,160.0,14.5,57.2,
2021-04-16,Irregular,728.7,6.3,0.8,0.0,1.5,0.0,97.5,457.3,1017.2,118.8,14.3,10.2,50.8,1422.6,164.7,62.5,16.0,
2021-04-16,Regular,1397.8,50.4,8.6,3.2,4.7,0.0,219.4,993.0,808.5,144.7,25.5,7.1,113.9,27.6,135.7,8.3,41.0,
2021-04-17,Regular,990.0,11.5,1.5,0.0,3.0,0.0,195.0,690.0,490.0,144.0,22.0,2.0,93.0,20.0,80.0,6.0,37.0,
2021-04-18,Regular,1999.7,55.7,9.5,0.0,5.5,0.0,355.9,1492.0,1122.3,222.8,33.8,7.5,176.9,40.0,160.0,12.5,57.4,
2021-04-19,Regular,1999.0,68.5,11.7,3.2,6.3,0.0,325.0,1433.0,959.3,208.0,29.8,8.6,163.3,27.6,135.7,9.8,53.0,
2021-04-20,Regular,2001.3,61.6,10.6,0.0,4.6,0.0,300.6,1360.0,1222.8,226.3,35.3,8.5,161.4,40.0,160.0,13.5,55.0,
2021-04-21,Regular,1999.0,68.5,11.7,3.2,6.3,0.0,325.0,1433.0,959.3,208.0,29.8,8.6,163.3,27.6,135.7,9.8,53.0,
2021-04-22,Regular,2501.2,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.8,52.6,10.0,168.7,40.0,160.0,15.0,90.2,
2021-04-23,Irregular,1501.0,73.8,38.7,1.2,10.0,0.0,194.5,3561.3,101.2,153.3,5.8,38.6,49.9,30.8,46.4,61.2,11.4,
2021-04-23,Regular,1640.0,38.8,6.3,0.0,3.5,0.0,227.5,975.0,971.5,217.5,31.5,6.0,125.5,40.0,160.0,11.0,48.0,
2021-04-24,Regular,1385.0,36.5,6.0,0.0,3.0,0.0,195.0,845.0,611.5,178.5,24.5,4.0,105.0,0.0,0.0,7.0,40.0,
2021-04-25,Irregular,390.0,7.5,1.5,0.0,0.0,0.0,15.0,300.0,0.0,54.0,9.0,12.0,30.0,0.0,0.0,18.0,3.0,
2021-04-26,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-04-27,Regular,2699.8,88.6,13.8,4.0,7.5,0.0,227.5,1400.0,2184.0,337.8,54.8,11.0,175.0,40.0,160.0,16.0,92.6,
2021-04-28,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-04-29,Irregular,1300.7,52.4,22.8,3.9,5.2,0.0,254.9,1426.9,662.2,179.9,7.9,74.8,74.3,18.7,24.6,31.6,26.1,
2021-04-29,Regular,1849.3,70.9,12.1,3.2,4.1,0.0,178.8,993.0,1059.8,212.1,31.3,9.6,115.7,27.6,135.7,10.8,45.0,
2021-04-30,Regular,2509.8,72.6,10.8,4.0,7.5,0.0,227.5,1290.0,1983.0,330.8,51.8,9.0,167.0,40.0,160.0,14.0,90.6,
2021-05-01,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-05-02,Regular,1789.3,60.5,10.4,0.0,2.8,0.0,178.8,975.0,1273.0,217.0,35.6,9.0,119.2,40.0,160.0,14.0,47.2,
2021-05-03,Regular,2698.7,88.5,17.0,4.9,4.7,0.0,733.8,1649.5,4929.1,322.3,44.0,10.7,172.5,94.2,407.6,17.0,115.9,
2021-05-04,Regular,2699.8,88.6,13.8,4.0,7.5,0.0,227.5,1400.0,2184.0,337.8,54.8,11.0,175.0,40.0,160.0,16.0,92.6,
2021-05-05,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-05-06,Regular,2699.8,88.6,13.8,4.0,7.5,0.0,227.5,1400.0,2184.0,337.8,54.8,11.0,175.0,40.0,160.0,16.0,92.6,
2021-05-07,Irregular,1007.0,31.0,0.4,4.7,1.7,0.0,0.0,1785.0,99.0,106.9,5.5,5.0,68.8,4.0,4.0,11.0,26.0,
2021-05-07,Regular,1655.3,63.0,10.8,3.2,4.6,0.0,211.3,1048.0,959.3,176.7,28.7,8.6,119.9,27.6,135.7,9.8,43.8,
2021-05-08,Irregular,2635.5,100.2,40.0,2.0,8.0,0.0,165.0,2990.2,638.0,290.4,12.9,75.0,77.2,56.4,22.0,62.0,72.4,
2021-05-08,Regular,629.9,7.1,0.9,0.0,1.8,0.0,113.8,405.0,335.0,93.6,13.2,1.5,55.8,20.0,80.0,4.0,21.8,
2021-05-09,Regular,1314.8,15.4,2.0,0.0,4.1,0.0,260.1,920.0,670.0,187.2,26.4,3.0,123.1,40.0,160.0,8.0,45.6,
2021-05-10,Regular,2097.1,65.5,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.4,30.0,8.1,164.4,27.6,135.7,9.3,54.6,
2021-05-11,Regular,2099.2,66.0,11.3,0.0,4.6,0.0,300.6,1387.5,1273.0,238.4,36.4,9.0,164.5,40.0,160.0,14.0,56.2,
2021-05-12,Regular,2097.8,67.8,13.4,4.9,5.2,0.0,766.3,1602.7,3396.4,226.1,33.9,8.2,162.6,94.2,328.5,14.5,96.4,
2021-05-13,Regular,2699.8,88.6,13.8,4.0,7.5,0.0,227.5,1400.0,2184.0,337.8,54.8,11.0,175.0,40.0,160.0,16.0,92.6,
2021-05-14,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-05-15,Irregular,2736.9,82.3,31.6,11.7,0.0,0.0,372.5,2504.7,995.4,292.9,13.6,74.8,132.1,16.7,28.2,38.6,72.7,
2021-05-15,Regular,1006.0,11.9,1.5,0.0,3.0,0.0,195.0,680.0,360.0,137.6,10.4,2.0,88.2,40.0,160.0,4.0,24.8,
2021-05-16,Irregular,664.0,29.5,11.0,0.0,1.0,0.0,616.0,841.0,940.0,95.3,11.6,11.9,40.4,38.0,33.0,44.0,41.0,
2021-05-16,Regular,1531.1,37.7,6.2,0.0,3.4,0.0,219.4,947.5,971.5,197.8,30.8,6.0,120.6,40.0,160.0,11.0,46.1,
2021-05-17,Regular,2097.1,65.5,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.4,30.0,8.1,164.4,27.6,135.7,9.3,54.6,
2021-05-18,Regular,2099.2,66.0,11.3,0.0,4.6,0.0,300.6,1387.5,1273.0,238.4,36.4,9.0,164.5,40.0,160.0,14.0,56.2,
2021-05-19,Regular,2698.7,88.5,17.0,4.9,4.7,0.0,733.8,1649.5,4929.1,322.3,44.0,10.7,172.5,94.2,407.6,17.0,115.9,
2021-05-20,Regular,2501.2,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.8,52.6,10.0,168.7,40.0,160.0,15.0,90.2,
2021-05-21,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-05-22,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-05-23,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-05-24,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-05-25,Regular,2700.6,88.2,13.3,7.2,9.2,0.0,251.9,1418.0,1820.0,336.3,48.5,10.1,175.0,27.6,135.7,11.3,91.0,
2021-05-26,Regular,2698.7,88.5,17.0,4.9,4.7,0.0,733.8,1649.5,4929.1,322.3,44.0,10.7,172.5,94.2,407.6,17.0,115.9,
2021-05-27,Regular,2699.8,88.6,13.8,4.0,7.5,0.0,227.5,1400.0,2184.0,337.8,54.8,11.0,175.0,40.0,160.0,16.0,92.6,
2021-05-28,Irregular,760.0,20.5,6.0,0.0,0.0,0.0,65.0,1390.0,0.0,100.0,15.0,2.0,47.0,4.0,2.0,28.0,42.0,
2021-05-28,Regular,1804.3,60.0,9.9,3.2,4.3,0.0,195.0,965.5,909.0,221.3,29.5,8.1,116.9,27.6,135.7,9.3,45.5,
2021-05-29,Regular,1052.5,32.6,5.6,0.0,2.3,0.0,146.3,690.0,791.5,125.5,25.5,5.0,84.8,20.0,80.0,9.0,35.0,
2021-05-30,Irregular,640.0,34.0,11.0,5.0,6.0,1.0,90.0,2370.0,0.0,44.0,0.0,3.0,36.0,0.0,0.0,8.0,27.0,
2021-05-30,Regular,611.5,9.7,1.2,1.6,2.1,0.0,97.5,345.3,203.3,90.8,10.7,1.6,47.3,13.8,67.8,2.2,19.6,
2021-05-31,Regular,2200.0,66.7,11.3,0.0,4.6,0.0,300.6,1387.5,1273.0,259.3,37.1,9.0,166.6,40.0,160.0,14.0,57.7,
2021-06-01,Irregular,415.0,27.0,3.5,0.0,0.0,0.0,65.0,875.0,299.0,14.0,5.0,5.0,25.0,6.0,100.0,6.0,8.0,
2021-06-01,Regular,1349.5,54.1,9.4,1.6,3.6,0.0,195.0,950.3,705.8,128.6,18.9,6.6,103.9,13.8,67.8,7.2,32.0,
2021-06-02,Regular,2096.6,67.6,13.4,4.9,5.2,0.0,766.3,1605.4,3575.6,226.0,34.4,8.2,162.9,94.2,339.6,14.5,98.2,
2021-06-03,Regular,2099.2,66.0,11.3,0.0,4.6,0.0,300.6,1387.5,1273.0,238.4,36.4,9.0,164.5,40.0,160.0,14.0,56.2,
2021-06-04,Irregular,140.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,6.5,0.0,6.5,0.6,0.0,0.0,1.0,2.0,
2021-06-04,Regular,1091.3,43.2,7.4,1.6,2.6,0.0,130.0,675.3,605.3,114.1,17.0,5.6,75.8,13.8,67.8,6.2,26.2,
2021-06-05,Regular,880.0,10.5,1.5,0.0,3.0,0.0,195.0,700.0,670.0,120.0,24.0,3.0,93.0,40.0,160.0,8.0,37.0,
2021-06-06,Regular,2097.1,65.5,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.4,30.0,8.1,164.4,27.6,135.7,9.3,54.6,
2021-06-07,Regular,2099.2,66.0,11.3,0.0,4.6,0.0,300.6,1387.5,1273.0,238.4,36.4,9.0,164.5,40.0,160.0,14.0,56.2,
2021-06-08,Regular,2096.6,67.6,13.4,4.9,5.2,0.0,766.3,1605.4,3575.6,226.0,34.4,8.2,162.9,94.2,339.6,14.5,98.2,
2021-06-09,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-10,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-06-11,Regular,1032.5,17.9,2.4,3.2,4.3,0.0,195.0,690.5,406.5,142.3,19.9,3.1,90.5,27.6,135.7,4.3,36.3,
2021-06-12,Irregular,1039.0,36.0,16.0,0.0,0.0,1.7,83.2,1974.4,0.0,80.6,2.7,18.3,32.0,0.0,0.0,8.0,35.0,
2021-06-12,Regular,1245.0,31.3,5.3,0.0,4.5,0.0,292.5,1100.0,201.0,123.0,7.0,2.0,123.5,0.0,0.0,2.0,28.0,
2021-06-13,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-06-14,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-15,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-06-16,Regular,2499.5,87.8,17.0,4.9,4.7,0.0,733.8,1637.0,4102.4,280.5,40.5,10.7,166.6,94.2,356.6,17.0,104.7,
2021-06-17,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-06-18,Regular,2499.5,87.8,17.0,4.9,4.7,0.0,733.8,1637.0,4102.4,280.5,40.5,10.7,166.6,94.2,356.6,17.0,104.7,
2021-06-19,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-20,Regular,1996.3,62.6,12.8,3.2,4.1,0.0,733.8,1500.5,4216.2,222.9,35.6,7.1,152.2,80.4,314.3,14.3,102.4,
2021-06-21,Regular,2130.0,73.3,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,231.5,37.5,10.0,164.5,40.0,160.0,15.0,56.0,
2021-06-22,Regular,2496.8,84.8,16.6,3.2,4.1,0.0,733.8,1631.7,4054.1,285.9,40.2,9.6,167.1,80.4,288.8,16.8,104.4,
2021-06-23,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-24,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-25,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-26,Regular,2496.8,84.8,16.6,3.2,4.1,0.0,733.8,1631.7,4054.1,285.9,40.2,9.6,167.1,80.4,288.8,16.8,104.4,
2021-06-27,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-28,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-29,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-06-30,Regular,1999.3,64.1,13.0,3.2,4.6,0.0,766.3,1596.7,3306.8,211.6,32.8,7.1,160.9,80.4,258.2,14.3,94.4,
2021-07-01,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-02,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-03,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-07-04,Regular,2200.3,65.4,13.0,3.2,4.6,0.0,766.3,1600.1,3527.3,253.4,34.9,7.1,165.6,80.4,271.8,14.3,99.5,
2021-07-05,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-06,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-07,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-08,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-09,Regular,1026.0,32.7,5.8,0.0,2.5,0.0,162.5,755.0,971.5,113.1,27.9,6.0,91.7,40.0,160.0,11.0,36.8,
2021-07-11,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-12,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-13,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-14,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-15,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-16,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-17,Regular,1390.0,35.3,5.8,0.0,2.5,0.0,162.5,755.0,971.5,188.5,30.5,6.0,99.5,40.0,160.0,11.0,42.0,
2021-07-18,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-19,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-07-20,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-21,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-07-22,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-07-23,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-07-24,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-07-25,Irregular,631.7,17.0,4.6,3.6,4.2,0.0,0.0,481.3,116.7,116.4,5.3,50.3,7.0,8.7,20.0,24.7,17.6,
2021-07-25,Regular,1862.4,67.0,10.3,4.0,6.5,0.0,162.5,1040.0,1468.0,217.6,35.2,6.5,124.0,0.0,0.0,8.0,68.8,
2021-07-26,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-07-27,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-07-28,Regular,2498.8,80.9,15.8,3.2,4.1,0.0,733.8,1609.2,4334.5,294.6,40.6,9.1,166.8,80.4,309.2,16.3,108.0,
2021-07-29,Regular,1342.5,42.9,7.4,0.0,2.8,0.0,178.8,855.0,892.0,158.0,28.0,6.0,103.3,20.0,80.0,10.0,40.0,
2021-07-30,Regular,2499.0,79.5,11.9,7.2,9.2,0.0,255.1,1374.0,1719.5,309.6,46.2,9.1,169.8,27.6,135.7,10.3,88.6,
2021-07-31,Regular,1222.5,16.9,0.9,4.0,5.8,0.0,113.8,555.0,1045.0,198.0,29.0,1.5,85.4,20.0,80.0,4.0,61.6,
2021-08-01,Regular,2499.0,85.2,16.7,3.2,4.3,0.0,750.0,1687.6,4109.2,280.7,40.2,9.6,172.3,80.4,292.2,16.8,105.7,
2021-08-02,Regular,2500.1,79.9,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,312.6,52.6,10.0,168.7,40.0,160.0,15.0,90.1,
2021-08-03,Regular,2498.6,80.6,12.1,7.2,9.7,0.0,284.4,1323.0,1569.5,309.6,46.2,9.1,170.1,27.6,135.7,10.3,90.4,
2021-08-04,Irregular,1656.0,98.4,27.4,11.4,4.0,0.0,123.0,1993.0,1193.7,117.3,9.4,16.6,72.1,244.5,33.0,48.8,35.7,
2021-08-04,Regular,1862.3,73.4,11.5,4.0,6.0,0.0,128.4,839.5,1598.5,222.5,39.5,8.5,108.5,20.0,80.0,11.0,69.5,
2021-08-05,Regular,637.3,7.4,1.0,0.0,2.0,0.0,128.4,454.5,335.0,90.0,13.0,1.5,60.5,20.0,80.0,4.0,22.5,
2021-08-06,Irregular,765.0,21.0,6.0,0.0,0.0,0.5,210.0,1430.0,1220.0,77.0,18.0,5.0,67.0,22.0,5.0,8.0,32.0,
2021-08-06,Regular,285.0,24.0,4.5,0.0,0.0,0.0,0.0,165.0,301.5,10.5,4.5,3.0,12.0,0.0,0.0,3.0,3.0,
2021-08-07,Irregular,160.0,2.0,0.5,1.0,0.5,0.0,0.0,240.0,115.0,32.0,3.0,13.0,4.0,20.0,0.0,10.0,20.0,
2021-08-08,Irregular,1347.6,45.2,7.8,0.2,1.1,0.1,53.0,2265.0,160.0,156.1,6.4,18.1,80.9,0.0,8.0,50.0,40.0,
2021-08-09,Regular,2199.4,73.6,12.4,3.2,6.3,0.0,325.0,1460.5,1009.5,241.4,31.6,9.1,168.6,27.6,135.7,10.3,55.7,
2021-08-10,Regular,2200.0,73.8,12.8,0.0,4.5,0.0,292.5,1415.0,1373.5,246.0,38.0,10.0,166.0,40.0,160.0,15.0,57.0,
2021-08-11,Regular,1535.0,17.8,2.3,0.0,4.5,0.0,292.5,1030.0,670.0,221.5,27.5,3.0,138.0,40.0,160.0,8.0,50.0,
2021-08-12,Regular,2010.0,57.8,9.8,0.0,4.5,0.0,292.5,1305.0,1172.5,239.0,35.0,8.0,158.0,40.0,160.0,13.0,55.0,
2021-08-13,Irregular,563.6,20.2,10.0,0.0,0.0,0.0,165.0,1092.5,826.7,31.1,4.1,0.0,58.2,0.0,51.0,0.0,10.2,
2021-08-13,Regular,767.5,8.9,1.1,0.0,2.3,0.0,146.3,515.0,335.0,110.8,13.8,1.5,69.1,20.0,80.0,4.0,25.0,
2021-08-14,Regular,2442.5,77.9,13.4,2.0,5.8,0.0,243.8,1325.0,1728.5,300.0,46.0,12.0,163.8,40.0,160.0,15.0,74.0,
2021-08-15,Regular,2499.0,78.0,11.9,6.2,8.2,0.0,255.1,1374.0,1579.5,311.6,43.2,9.1,167.8,27.6,135.7,10.3,80.6,
2021-08-16,Regular,2518.3,79.0,12.0,6.2,8.4,0.0,268.1,1398.0,1269.5,302.5,28.7,8.1,164.8,27.6,135.7,6.3,67.4,
2021-08-17,Regular,2099.5,66.2,11.4,0.0,4.8,0.0,308.8,1415.0,1273.0,235.7,36.3,9.0,167.1,40.0,160.0,14.0,56.5,
2021-08-18,Regular,2099.5,66.2,11.4,0.0,4.8,0.0,308.8,1415.0,1273.0,235.7,36.3,9.0,167.1,40.0,160.0,14.0,56.5,
2021-08-19,Regular,2099.9,65.6,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.9,30.1,8.1,164.5,27.6,135.7,9.3,54.6,
2021-08-20,Regular,2099.5,66.2,11.4,0.0,4.8,0.0,308.8,1415.0,1273.0,235.7,36.3,9.0,167.1,40.0,160.0,14.0,56.5,
2021-08-21,Regular,2500.1,78.4,12.3,3.0,6.5,0.0,227.5,1345.0,1943.5,314.6,49.6,10.0,166.7,40.0,160.0,15.0,82.1,
2021-08-22,Regular,2544.0,78.3,11.8,6.2,8.2,0.0,251.9,1363.0,1579.5,322.0,43.6,9.1,167.6,27.6,135.7,10.3,81.2,
2021-08-23,Regular,2700.0,81.3,12.3,4.0,7.5,0.0,227.5,1345.0,2083.5,354.0,54.0,10.0,173.0,40.0,160.0,15.0,93.0,
2021-08-24,Regular,2499.0,78.0,11.9,6.2,8.2,0.0,255.1,1374.0,1579.5,311.6,43.2,9.1,167.8,27.6,135.7,10.3,80.6,
2021-08-25,Regular,2500.1,78.4,12.3,3.0,6.5,0.0,227.5,1345.0,1943.5,314.6,49.6,10.0,166.7,40.0,160.0,15.0,82.1,
2021-08-26,Regular,2167.0,73.8,12.5,3.2,6.6,0.0,341.3,1515.5,1009.5,229.0,31.2,9.1,173.1,27.6,135.7,10.3,55.8,
2021-08-27,Regular,2100.0,65.8,11.3,0.0,4.5,0.0,292.5,1360.0,1273.0,241.5,36.5,9.0,161.9,40.0,160.0,14.0,55.9,
2021-08-28,Regular,2099.9,65.6,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.9,30.1,8.1,164.5,27.6,135.7,9.3,54.6,
2021-08-29,Regular,2099.9,65.6,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.9,30.1,8.1,164.5,27.6,135.7,9.3,54.6,
2021-08-30,Regular,2100.0,65.8,11.3,0.0,4.5,0.0,292.5,1360.0,1273.0,241.5,36.5,9.0,161.9,40.0,160.0,14.0,55.9,
2021-08-31,Regular,2099.9,65.6,10.9,3.2,6.3,0.0,325.0,1405.5,909.0,236.9,30.1,8.1,164.5,27.6,135.7,9.3,54.6,
2021-09-01,Regular,2100.0,65.8,11.3,0.0,4.5,0.0,292.5,1360.0,1273.0,241.5,36.5,9.0,161.9,40.0,160.0,14.0,55.9,
2021-09-02,Regular,2499.0,78.0,11.9,6.2,8.2,0.0,255.1,1374.0,1579.5,311.6,43.2,9.1,167.8,27.6,135.7,10.3,80.6,
2021-09-03,Regular,2500.1,78.4,12.3,3.0,6.5,0.0,227.5,1345.0,1943.5,314.6,49.6,10.0,166.7,40.0,160.0,15.0,82.1,
2021-09-04,Regular,2499.0,76.5,11.9,5.2,7.2,0.0,255.1,1374.0,1439.5,313.6,40.2,9.1,165.8,27.6,135.7,10.3,72.6,
2021-09-05,Regular,2499.1,76.5,13.9,6.2,6.3,0.0,685.0,1538.4,4748.9,311.5,48.9,8.1,164.1,80.4,305.8,15.3,129.3,
2021-09-06,Regular,2100.0,65.8,11.3,0.0,4.5,0.0,292.5,1360.0,1273.0,241.5,36.5,9.0,161.9,40.0,160.0,14.0,55.9,
2021-09-07,Regular,2198.9,69.9,11.7,3.2,6.3,0.0,325.0,1433.0,959.3,249.4,31.2,8.6,167.6,27.6,135.7,9.8,55.9,
2021-09-08,Regular,2599.9,77.9,15.2,1.6,3.1,0.0,717.5,1568.2,4591.2,324.5,46.8,10.1,168.9,106.6,397.9,20.2,111.4,
2021-09-09,Regular,2599.2,78.7,11.9,6.2,8.2,0.0,255.1,1374.0,1579.5,332.3,43.9,9.1,169.9,27.6,135.7,10.3,82.1,
2021-09-10,Regular,2500.1,78.4,12.3,3.0,6.5,0.0,227.5,1345.0,1943.5,314.6,49.6,10.0,166.7,40.0,160.0,15.0,82.1,
2021-09-11,Regular,2200.1,70.1,12.1,0.0,4.5,0.0,292.5,1387.5,1323.3,254.2,37.6,9.5,165.0,40.0,160.0,14.5,57.2,
2021-09-12,Regular,2198.6,65.4,13.0,3.2,4.6,0.0,766.3,1600.1,3527.3,253.1,34.9,7.1,165.6,80.4,271.8,14.3,99.5,
